Actual_Next_Tmin,Predicted_Next_Tmin,Actual_Next_Tmax,Predicted_Next_Tmax,Date,id
24.2,23.413126115,28.1,27.848574013,8/7/2017,6354
24.4,24.693577371,29.2,28.730206658,8/7/2017,6355
24.2,23.878139306,27.3,28.938339801,8/7/2017,6356
24.3,24.051079833,27.4,27.598540944,8/7/2017,6357
24.5,24.742759568,28,28.292124090,8/7/2017,6358
24.8,24.072399707,29.1,27.852411205,8/7/2017,6359
24.9,24.328781190,27.9,28.823121914,8/7/2017,6360
25.1,23.936592570,28,27.406232978,8/7/2017,6361
25.2,24.088082439,28.5,27.479783696,8/7/2017,6362
22.8,24.367216264,27.2,28.064787164,8/7/2017,6363
23.6,24.792495177,28.6,29.601712322,9/7/2017,6364
24.8,23.888492074,29.1,28.931245630,9/7/2017,6365
24.2,24.765920637,28.5,29.214514657,9/7/2017,6366
24.5,24.069989205,28.8,28.458345987,9/7/2017,6367
25.3,24.485802946,30.4,28.905343998,9/7/2017,6368
24.5,25.181988866,30.5,30.473573076,9/7/2017,6369
25,23.793897736,30.1,29.858465825,9/7/2017,6370
24,23.944583259,30.6,29.375452844,9/7/2017,6371
23.1,23.345238337,29.2,30.102007084,9/7/2017,6372
23.3,23.525704677,28.5,30.028801793,9/7/2017,6373
25.2,24.434401675,28.9,29.899476378,9/7/2017,6374
24.5,24.881583795,30.3,28.825960779,9/7/2017,6375
24.8,23.666559111,30.1,29.619713484,9/7/2017,6376
23.6,24.166582958,29.4,29.607485950,9/7/2017,6377
24.1,23.139603223,28.1,29.138941217,9/7/2017,6378
24.7,24.607083423,31.4,28.730006744,9/7/2017,6379
23.8,24.250394780,30.3,30.973445859,9/7/2017,6380
23.9,23.859945755,28.8,30.366647920,9/7/2017,6381
25.1,24.469246690,28.7,29.582440058,9/7/2017,6382
25.4,24.626533090,31.1,28.504600283,9/7/2017,6383
24.6,24.949848696,31,30.676009286,9/7/2017,6384
24.6,23.836975129,31,30.267546322,9/7/2017,6385
25.2,23.810577271,30,30.247062233,9/7/2017,6386
21.6,24.444325251,23.5,29.450835948,9/7/2017,6387
22.8,23.565430174,25.4,26.174947019,10/7/2017,6388
23.3,23.032643961,25.4,25.969659232,10/7/2017,6389
23.2,23.279743970,26,25.785255841,10/7/2017,6390
23.2,23.077444337,26,26.141612245,10/7/2017,6391
23.6,23.218703152,26.6,26.309016787,10/7/2017,6392
22.6,23.517923719,25.8,26.950283304,10/7/2017,6393
23.2,21.910755144,25.9,25.502247375,10/7/2017,6394
22.2,22.173552101,26.1,25.481888021,10/7/2017,6395
22.9,21.558763184,25.1,25.931346064,10/7/2017,6396
22.1,23.141717042,24.2,26.241071731,10/7/2017,6397
23.4,23.176437691,26.3,25.918574909,10/7/2017,6398
23.1,23.192934067,25.6,26.410173500,10/7/2017,6399
22.8,22.215262074,25.3,25.267687820,10/7/2017,6400
23.1,22.191924023,25.1,25.158059622,10/7/2017,6401
22.9,22.486218823,25,25.163931099,10/7/2017,6402
23.4,23.410906580,25.8,25.857432972,10/7/2017,6403
22.7,22.839125073,25.1,25.791020276,10/7/2017,6404
23.1,22.642014008,25.2,25.555321423,10/7/2017,6405
23.6,23.592807081,25.8,26.251389517,10/7/2017,6406
23.8,23.181547430,26.2,25.814228745,10/7/2017,6407
22.9,23.315515691,26,26.137584659,10/7/2017,6408
23,22.111124462,26.2,25.635920564,10/7/2017,6409
23.5,22.181392995,26.1,25.800999267,10/7/2017,6410
20.5,22.775112568,28,25.835178415,10/7/2017,6411
21.5,22.846933470,30.8,30.322659066,11/7/2017,6412
22.7,22.187744219,31,30.946966390,11/7/2017,6413
22.3,23.049726359,31.6,30.953151637,11/7/2017,6414
22.1,22.588319139,31,31.306993669,11/7/2017,6415
22.9,22.525945185,32.2,30.918562249,11/7/2017,6416
22.5,23.201535616,30.4,32.117347610,11/7/2017,6417
23,22.061094304,30.6,29.750726990,11/7/2017,6418
22.3,22.242668793,31.9,29.821901412,11/7/2017,6419
21.8,21.943627554,29.4,31.289831267,11/7/2017,6420
22.4,22.412902596,31.3,30.204164225,11/7/2017,6421
21.2,22.481360919,31.5,30.923427119,11/7/2017,6422
22.9,22.774841201,32.2,32.654102964,11/7/2017,6423
22.7,23.064729186,30.7,31.856005979,11/7/2017,6424
22.3,22.132237515,31,29.975460227,11/7/2017,6425
22.1,22.053425622,30.9,30.419148630,11/7/2017,6426
22,21.921015327,30.5,30.513231283,11/7/2017,6427
22.7,22.916631623,31.2,30.930458004,11/7/2017,6428
22.2,22.512437241,31.6,30.773372876,11/7/2017,6429
22.1,22.544706332,30.6,31.555299156,11/7/2017,6430
22.8,23.007019221,30.6,31.231189079,11/7/2017,6431
23,22.737600766,32.2,30.241559249,11/7/2017,6432
22.8,22.933354198,31.9,31.673252934,11/7/2017,6433
22.9,22.328398859,32.1,31.085092773,11/7/2017,6434
22.8,22.398666850,31.2,31.250174248,11/7/2017,6435
22.6,22.432981572,28.6,30.540430566,11/7/2017,6436
24.4,24.691438456,30.9,30.895148399,12/7/2017,6437
25.1,24.697453661,30.5,31.064380364,12/7/2017,6438
25.4,25.096697047,31.5,30.512207081,12/7/2017,6439
25.2,25.260468952,31.4,31.241363445,12/7/2017,6440
25.7,25.223838589,31.4,31.314740606,12/7/2017,6441
24.8,25.578535148,29.8,31.402679524,12/7/2017,6442
24.8,24.016546281,30.5,29.216586666,12/7/2017,6443
24.6,23.792016868,31.5,29.745386803,12/7/2017,6444
22.9,23.909377833,29.2,30.940409951,12/7/2017,6445
25.3,23.352503886,31.5,30.029491100,12/7/2017,6446
23.6,24.996220584,31.2,31.133195113,12/7/2017,6447
25.6,24.832107667,31.9,32.397890326,12/7/2017,6448
24.9,25.381101998,31,31.602314060,12/7/2017,6449
24.6,24.047659562,30.7,30.271733132,12/7/2017,6450
24.2,24.024326040,29.9,30.162081765,12/7/2017,6451
24.8,23.683127019,31.3,29.608003767,12/7/2017,6452
25.8,25.376013236,32.3,31.693564135,12/7/2017,6453
24.5,25.246370485,31,31.816089329,12/7/2017,6454
24.7,24.500160062,31.1,31.021149866,12/7/2017,6455
25.1,25.278221057,30.6,31.715509413,12/7/2017,6456
25.7,24.723946721,31.6,30.261580693,12/7/2017,6457
25.1,25.234282647,31.3,31.142466697,12/7/2017,6458
25.1,24.283850963,31.4,30.550951801,12/7/2017,6459
25.3,24.262600347,30.9,30.622836984,12/7/2017,6460
21.7,24.576619253,28.6,30.285045720,12/7/2017,6461
21.7,23.913967167,31.5,30.888365122,13/7/2017,6462
23.5,22.396225370,32,31.596700541,13/7/2017,6463
23.3,23.791869600,31.9,31.884995786,13/7/2017,6464
22.2,23.467157925,31.3,31.593991355,13/7/2017,6465
24.1,22.627459378,32.2,31.198026186,13/7/2017,6466
24.3,24.237664285,31.2,32.128948433,13/7/2017,6467
23.6,23.656630402,31.9,30.506237456,13/7/2017,6468
22.3,22.827514303,31.6,31.029182568,13/7/2017,6469
20.8,21.927881988,29.9,31.014277852,13/7/2017,6470
22.9,21.574622375,32.5,30.659289274,13/7/2017,6471
22.7,22.974696397,31.9,32.037468110,13/7/2017,6472
23.8,24.090671676,33.2,33.037668375,13/7/2017,6473
23.7,23.893235120,32,32.788721516,13/7/2017,6474
24.2,23.062563448,31.4,31.186075260,13/7/2017,6475
21.6,23.714739314,31.1,30.806033621,13/7/2017,6476
20.6,21.499153626,31.7,30.695366159,13/7/2017,6477
22.5,21.768948382,32.3,32.028595110,13/7/2017,6478
22.8,22.396030319,31.4,31.789232920,13/7/2017,6479
22.6,23.052327126,31.5,31.377123575,13/7/2017,6480
24.1,23.484914751,31.5,32.068113168,13/7/2017,6481
24.6,23.906441484,32,31.085231195,13/7/2017,6482
24.2,24.304662742,31.5,31.503480117,13/7/2017,6483
24.8,23.516672176,32.2,30.728917203,13/7/2017,6484
23.9,24.044529253,32.6,31.360000353,13/7/2017,6485
23.7,23.454827997,30.1,31.844232248,13/7/2017,6486
24.3,25.718428130,32.7,32.291339779,14/7/2017,6487
25.8,24.703450031,32.1,32.727646010,14/7/2017,6488
26,25.783349336,33.5,31.997455362,14/7/2017,6489
24.4,25.881346894,33.4,33.095220594,14/7/2017,6490
26.4,24.635545594,32.4,33.156875256,14/7/2017,6491
26.3,26.234291395,32.3,32.333776603,14/7/2017,6492
26.7,25.440490407,32.3,31.539796372,14/7/2017,6493
25.6,25.525390983,33.4,31.425446485,14/7/2017,6494
23,24.870584108,30.5,32.705256507,14/7/2017,6495
25.4,23.505459244,32.3,31.232807619,14/7/2017,6496
24.8,25.123469064,32.4,31.874515233,14/7/2017,6497
26.3,25.930006319,34.4,33.517906624,14/7/2017,6498
26.5,26.114087182,32.7,33.918846279,14/7/2017,6499
26.2,25.516781077,33.4,31.856897772,14/7/2017,6500
24,25.544941037,31.8,32.670831339,14/7/2017,6501
23.5,23.607887924,32.8,31.362869677,14/7/2017,6502
25.7,24.330130770,34.6,33.069699082,14/7/2017,6503
24.8,25.278103833,32.7,33.941197385,14/7/2017,6504
24.9,24.846486716,32.6,32.595394936,14/7/2017,6505
26.3,25.527887837,32.5,33.104158356,14/7/2017,6506
26.4,25.857891927,33.3,32.028100734,14/7/2017,6507
27.1,25.926081744,32.8,32.720086467,14/7/2017,6508
27.3,26.088152745,33.5,31.954740799,14/7/2017,6509
26.7,26.270532447,33.2,32.582474483,14/7/2017,6510
21.4,25.903898072,24.5,32.422687091,14/7/2017,6511
22.7,23.443438000,26.9,27.100678576,15/7/2017,6512
23.2,23.022741492,26.5,27.358155579,15/7/2017,6513
23.1,23.249246645,27.1,26.804305237,15/7/2017,6514
23,23.046945223,26.8,27.160670792,15/7/2017,6515
23.1,23.086383148,26.9,27.050180398,15/7/2017,6516
23,23.100751676,26.5,27.227128368,15/7/2017,6517
23.5,22.291504922,27,26.156060999,15/7/2017,6518
23,22.488516444,26.1,26.504367235,15/7/2017,6519
22,22.248950781,25.1,25.941969610,15/7/2017,6520
22.5,22.363542722,26.5,26.237885035,15/7/2017,6521
21.9,22.319962243,25.9,26.494122733,15/7/2017,6522
23.4,23.090454142,26.6,27.491004250,15/7/2017,6523
23.1,23.207598515,27.2,26.691257720,15/7/2017,6524
22.8,22.296872461,27.3,26.749409883,15/7/2017,6525
22.3,22.294141902,25.5,27.009163997,15/7/2017,6526
22.8,21.815057911,25.9,25.530776979,15/7/2017,6527
22.8,23.370106503,26.8,26.691786129,15/7/2017,6528
22.4,22.371614823,26.4,26.713610582,15/7/2017,6529
22.8,22.449081630,27,26.757387811,15/7/2017,6530
23,23.425635934,27,27.915174244,15/7/2017,6531
23.2,22.724353960,26.9,26.921443534,15/7/2017,6532
23,22.832571974,27.1,26.783024912,15/7/2017,6533
23.2,22.253362720,27.9,26.656660576,15/7/2017,6534
23.1,22.440890639,27.6,27.376758540,15/7/2017,6535
21.5,22.506103566,26,27.221154999,15/7/2017,6536
22.6,23.606870089,28.4,28.487801294,16/7/2017,6537
23.2,23.013429958,28.3,28.743628812,16/7/2017,6538
23.3,23.341750953,28.9,28.467699225,16/7/2017,6539
22.9,23.312187469,28.1,28.825743348,16/7/2017,6540
23.3,23.066772439,28.4,28.250939091,16/7/2017,6541
23.3,23.350546205,28.4,28.615123769,16/7/2017,6542
23.1,22.648264890,28.5,27.914334378,16/7/2017,6543
23.1,22.220094046,28.7,27.887342858,16/7/2017,6544
22,22.469015030,26.8,28.345090346,16/7/2017,6545
23,22.450878909,28.2,27.809016570,16/7/2017,6546
21.9,22.839164852,28.1,28.069340298,16/7/2017,6547
23.4,23.203551578,29,29.523854032,16/7/2017,6548
23.1,23.330992259,28.7,28.908836708,16/7/2017,6549
23.2,22.373928920,28.5,28.135727393,16/7/2017,6550
22.5,22.701231253,27.6,28.121737271,16/7/2017,6551
22.6,22.095738823,28.1,27.472973000,16/7/2017,6552
22.7,23.310466723,29.5,28.722953645,16/7/2017,6553
22.9,22.424085581,28.5,29.207436316,16/7/2017,6554
22.7,22.988879722,28.3,28.702049123,16/7/2017,6555
23.2,23.406031753,28.3,29.115899539,16/7/2017,6556
23.3,22.963852584,28.8,28.124707664,16/7/2017,6557
23.4,23.016593209,28.7,28.539623788,16/7/2017,6558
23.6,22.681045452,29.8,28.138688349,16/7/2017,6559
23.3,22.884019287,29.1,29.135872682,16/7/2017,6560
23.1,22.755899799,26.6,28.609141680,16/7/2017,6561
23.7,25.019493168,28.4,29.056283810,17/7/2017,6562
25.5,23.963308458,29.1,28.753782592,17/7/2017,6563
25.5,25.369250774,29.2,29.226797954,17/7/2017,6564
24.8,25.227573452,29.2,29.122200743,17/7/2017,6565
26.2,24.764240470,29.8,29.283776418,17/7/2017,6566
26.1,25.927152659,28.6,29.933425888,17/7/2017,6567
26.1,25.076716747,28.5,28.123461782,17/7/2017,6568
25.5,24.810983890,29.5,27.913438264,17/7/2017,6569
23.6,24.582883946,27.4,29.105027712,17/7/2017,6570
25.1,23.863476778,28.8,28.377628057,17/7/2017,6571
24.4,24.683629819,28.6,28.642034363,17/7/2017,6572
26.4,25.388340848,30.2,30.007558116,17/7/2017,6573
26,25.983668032,28.8,30.043266005,17/7/2017,6574
25.6,24.883600577,28.7,28.253334670,17/7/2017,6575
24.3,24.784208595,28.7,28.327500574,17/7/2017,6576
24.4,23.706830633,28.8,28.505008137,17/7/2017,6577
25.5,24.900970562,30.1,29.385506615,17/7/2017,6578
24.3,24.873129452,29.1,29.786025213,17/7/2017,6579
24.8,24.228760407,28.7,29.268875870,17/7/2017,6580
26.1,25.240202918,28.7,29.503851581,17/7/2017,6581
26.1,25.488972350,29.6,28.519390095,17/7/2017,6582
26.3,25.475937838,29.1,29.302919124,17/7/2017,6583
26.4,25.206164356,29.5,28.533375185,17/7/2017,6584
26.3,25.286726336,29.4,28.883197728,17/7/2017,6585
21.8,25.362239799,27.1,28.912301765,17/7/2017,6586
22.9,23.922253370,29.9,29.508137299,18/7/2017,6587
23.5,23.349397592,30.4,30.133465502,18/7/2017,6588
23.6,23.708612015,30.6,30.411700487,18/7/2017,6589
23.3,23.658452224,29.9,30.400305084,18/7/2017,6590
23.9,23.504552881,30.9,29.918712063,18/7/2017,6591
23.6,23.997106904,30.1,30.931100711,18/7/2017,6592
23.7,22.994528929,30.1,29.488899780,18/7/2017,6593
23.4,22.820311312,30.9,29.372089778,18/7/2017,6594
22.7,22.841024749,28.7,30.381453638,18/7/2017,6595
23.3,23.152878520,29.8,29.571855611,18/7/2017,6596
22.4,23.180284160,30.1,29.551523581,18/7/2017,6597
23.6,23.737997320,30.2,31.377195371,18/7/2017,6598
23.5,22.882632534,29.3,29.527252664,18/7/2017,6599
23.2,23.001160162,29,28.865030165,18/7/2017,6600
23.2,22.772017131,30.1,28.773889431,18/7/2017,6601
23.8,23.931284127,31.8,30.577120496,18/7/2017,6602
23.3,23.492189361,30.3,31.342908387,18/7/2017,6603
23.3,23.426666030,29.7,30.369792086,18/7/2017,6604
23.5,23.995968911,30.2,30.415834374,18/7/2017,6605
24,23.320416381,30.4,29.883984619,18/7/2017,6606
23.9,23.703184418,31.1,30.025184544,18/7/2017,6607
24,23.236090158,30.6,30.361455627,18/7/2017,6608
23.9,23.270311733,30.5,29.880032651,18/7/2017,6609
21.9,23.345826683,30.3,29.909129077,18/7/2017,6610
23.4,24.173194166,32.1,32.465508968,19/7/2017,6611
24.7,23.894320895,32.5,32.170608787,19/7/2017,6612
24.7,24.852970902,33.1,32.362349277,19/7/2017,6613
24.6,24.737036781,32.2,32.719562650,19/7/2017,6614
25.3,24.745576972,33.1,32.054929713,19/7/2017,6615
24.7,25.319351271,33.3,32.975795800,19/7/2017,6616
24.9,24.109155204,34,32.454685829,19/7/2017,6617
24.8,24.057345889,32.8,32.985255794,19/7/2017,6618
22.9,24.147824199,32,32.149057244,19/7/2017,6619
25.1,23.495310557,33.7,32.622563573,19/7/2017,6620
23.3,24.935538917,32,33.169692737,19/7/2017,6621
25,24.612948367,33.2,33.140620763,19/7/2017,6622
24.8,24.928569554,33.4,32.804385507,19/7/2017,6623
24.3,24.083627417,32.9,32.493879845,19/7/2017,6624
22.5,23.877276669,32.2,32.197733634,19/7/2017,6625
23.4,22.331989614,32,31.724631553,19/7/2017,6626
25.1,24.201652138,33.8,32.334672192,19/7/2017,6627
23.7,24.717764121,33.2,33.202057138,19/7/2017,6628
23.9,23.921263594,33.3,33.052616837,19/7/2017,6629
24.8,24.699350926,33.5,33.746841652,19/7/2017,6630
25.3,24.612930967,34,32.943802485,19/7/2017,6631
25.2,25.011144101,33.8,33.362092970,19/7/2017,6632
25.1,24.497710689,33.8,32.867112125,19/7/2017,6633
25.3,24.384937442,34.1,32.845821595,19/7/2017,6634
23.5,24.740156907,31,33.246868745,19/7/2017,6635
24.5,25.590944227,34,33.126464400,20/7/2017,6636
26.1,24.942005441,33.6,33.935735456,20/7/2017,6637
25.8,26.118572262,34.9,33.391101837,20/7/2017,6638
25.4,25.779571935,32.7,34.392331047,20/7/2017,6639
26.8,25.462068302,34.1,32.524496260,20/7/2017,6640
26,26.666171155,34.4,33.913034764,20/7/2017,6641
26.1,25.288386511,33.6,33.482604650,20/7/2017,6642
25,25.072972220,34.3,32.626936362,20/7/2017,6643
23.5,24.397590567,32.4,33.537196712,20/7/2017,6644
25.6,24.033894611,33,32.998195322,20/7/2017,6645
25,25.331139506,33,32.528396818,20/7/2017,6646
26.8,26.132505821,35.3,34.079540176,20/7/2017,6647
25.7,26.591132063,33,34.760122134,20/7/2017,6648
25.9,24.840148540,34.2,32.133033872,20/7/2017,6649
24.2,25.325915720,32.4,33.412876346,20/7/2017,6650
24,23.810349425,33.1,31.924697640,20/7/2017,6651
25.4,24.776298682,34.3,33.356726160,20/7/2017,6652
25,25.002406644,33.5,33.667447535,20/7/2017,6653
25.6,25.059306328,34.2,33.341635933,20/7/2017,6654
26.3,26.213767715,33.6,34.593358149,20/7/2017,6655
26.3,25.913413205,33.7,33.049781820,20/7/2017,6656
26.3,25.859183458,34,33.094445199,20/7/2017,6657
26.5,25.457864075,35.2,33.062104702,20/7/2017,6658
26.6,25.665983930,34.4,34.151664560,20/7/2017,6659
24.7,25.878198358,29.2,33.535894404,20/7/2017,6660
27.3,26.534488868,31.8,31.475079068,21/7/2017,6661
27.5,27.246855777,32.6,31.928346819,21/7/2017,6662
27.6,27.276040248,32.6,32.480311005,21/7/2017,6663
27.5,27.215579005,32.3,32.284212708,21/7/2017,6664
27.6,27.255011944,33,32.173747825,21/7/2017,6665
27.2,27.300273280,31.8,32.904863541,21/7/2017,6666
27.2,26.190733557,31.8,31.092365746,21/7/2017,6667
26.6,25.930137889,33,30.974762921,21/7/2017,6668
25.9,25.712350249,30.5,32.350999743,21/7/2017,6669
27.2,26.008692470,32.5,31.264651115,21/7/2017,6670
25.5,26.687091551,31.3,32.081080196,21/7/2017,6671
28,26.476606388,33.4,32.514692782,21/7/2017,6672
27.1,27.529517701,31.7,33.016427703,21/7/2017,6673
26.8,25.982168477,32,30.945167578,21/7/2017,6674
26.5,25.989753124,31.9,31.389554216,21/7/2017,6675
27.4,25.770874735,32.2,31.483304687,21/7/2017,6676
27.5,27.666298009,33,32.555066130,21/7/2017,6677
26.7,26.749007695,31.8,32.485464766,21/7/2017,6678
26.8,26.439841345,32,31.786825043,21/7/2017,6679
27.6,27.136716741,31.9,32.572529747,21/7/2017,6680
27.8,26.948470262,32.9,31.491624453,21/7/2017,6681
27.4,27.113317064,32.1,32.369221101,21/7/2017,6682
27.4,26.309884069,32.3,31.317553979,21/7/2017,6683
27.6,26.293776225,32.2,31.481831293,21/7/2017,6684
24.9,26.628403448,28.8,31.513418121,21/7/2017,6685
26.3,26.686418133,30.9,31.108404534,22/7/2017,6686
27.4,26.336604356,32.3,31.089840726,22/7/2017,6687
27.7,27.174004800,31.8,32.203513708,22/7/2017,6688
27.2,27.260537205,31.8,31.547288973,22/7/2017,6689
27.8,26.969938571,32.6,31.710561578,22/7/2017,6690
27.3,27.452194643,31.9,32.538229431,22/7/2017,6691
27.5,26.282031012,31.7,31.186693415,22/7/2017,6692
26.8,26.183872897,32.6,30.886060811,22/7/2017,6693
26.2,25.864273395,30.6,31.984356513,22/7/2017,6694
27.2,26.272706254,32.3,31.360767899,22/7/2017,6695
25.8,26.676575572,31.4,31.897474786,22/7/2017,6696
28,26.740640329,32.8,32.610706445,22/7/2017,6697
27.2,27.498400482,31.9,32.463408000,22/7/2017,6698
27,26.078614167,31.7,31.131859433,22/7/2017,6699
26.2,26.146826932,32,31.115262756,22/7/2017,6700
26.1,25.516686396,31.6,31.574325963,22/7/2017,6701
28,26.512384351,33,31.991134930,22/7/2017,6702
26.4,27.180629129,32.2,32.490804117,22/7/2017,6703
27,26.201110966,31.4,32.154871067,22/7/2017,6704
27.7,27.278348126,31.5,32.021134049,22/7/2017,6705
28.1,27.014024596,32.7,31.124141137,22/7/2017,6706
27.4,27.361905914,32.2,32.188144174,22/7/2017,6707
27.7,26.314812501,32.8,31.411042641,22/7/2017,6708
28,26.578406877,32,31.947282418,22/7/2017,6709
24,26.963362953,25.6,31.333171851,22/7/2017,6710
24.3,25.744111026,28.3,28.146439401,23/7/2017,6711
25.8,24.475123065,28.4,28.672853852,23/7/2017,6712
24.8,25.591065226,29.3,28.589185863,23/7/2017,6713
25.4,24.626878882,28.2,29.215135988,23/7/2017,6714
26.1,25.229705313,28.6,28.371650037,23/7/2017,6715
25.8,25.777735081,28.8,28.830712349,23/7/2017,6716
26.5,24.826650582,27.8,28.312096384,23/7/2017,6717
26.1,25.119144389,28.6,27.276782721,23/7/2017,6718
25.5,25.053507576,26.8,28.285211539,23/7/2017,6719
25.5,25.472214791,28.3,27.846464434,23/7/2017,6720
25.2,25.002119431,26.7,28.189940204,23/7/2017,6721
26,25.980198972,28.6,28.265886537,23/7/2017,6722
26.2,25.554533105,28,28.568667398,23/7/2017,6723
26,25.013888207,28.2,27.522568311,23/7/2017,6724
25.5,25.102699664,27.6,27.875398959,23/7/2017,6725
25.2,24.685315115,28.3,27.505788294,23/7/2017,6726
26.4,25.564920873,29.2,28.936847234,23/7/2017,6727
25.7,25.602833483,27.6,28.968862489,23/7/2017,6728
24.7,25.359453646,27.9,27.901551661,23/7/2017,6729
25.8,25.111425588,28,28.770352778,23/7/2017,6730
26.1,25.192573151,28.7,27.876741466,23/7/2017,6731
26.3,25.428339386,29.1,28.478109547,23/7/2017,6732
26.3,25.204909001,28.9,28.539797356,23/7/2017,6733
26.4,25.168204163,28.6,28.334638656,23/7/2017,6734
22.7,25.406167819,24.7,28.180648243,23/7/2017,6735
24.2,24.574749970,27.1,27.305429412,24/7/2017,6736
25.7,24.326739540,27.5,27.564850288,24/7/2017,6737
25.7,25.458128430,27.9,27.758264509,24/7/2017,6738
25.3,25.331889594,27.8,27.930791687,24/7/2017,6739
25.8,25.122511085,28.6,28.002542502,24/7/2017,6740
25,25.518397723,27.5,28.829373442,24/7/2017,6741
24.6,24.068533070,27.4,27.105868832,24/7/2017,6742
25,23.457302776,27.2,26.892598477,24/7/2017,6743
24.3,24.031134428,26,26.984104473,24/7/2017,6744
24.3,24.394343109,28,27.098800289,24/7/2017,6745
23.9,23.950016190,27.3,27.903957518,24/7/2017,6746
26,24.888062222,28,28.810335381,24/7/2017,6747
24.9,25.523408370,27.3,28.015686147,24/7/2017,6748
25.3,23.854817455,27.2,26.866318246,24/7/2017,6749
24.7,24.446400754,26.2,26.947078051,24/7/2017,6750
24.2,23.922039425,27.2,26.207247423,24/7/2017,6751
25.6,24.644362526,28.2,27.913666253,24/7/2017,6752
24.7,24.860158358,27.2,28.039739360,24/7/2017,6753
24.7,24.474940456,26.9,27.524881570,24/7/2017,6754
25.8,25.059714000,27.8,27.847883629,24/7/2017,6755
25.7,25.182047657,28,27.693184736,24/7/2017,6756
25.2,25.046591383,28.1,27.829402658,24/7/2017,6757
25.9,24.203130637,28.1,27.608137611,24/7/2017,6758
25.9,24.781307130,27.9,27.593571647,24/7/2017,6759
22.5,24.938052148,31.2,27.531095415,24/7/2017,6760
23.6,24.736450967,33.5,33.308427541,25/7/2017,6761
24.7,24.137808446,33.4,33.472167916,25/7/2017,6762
24.3,24.897976400,34.1,33.200423936,25/7/2017,6763
24.3,24.441704822,33.7,33.646694580,25/7/2017,6764
25.4,24.562357091,34.6,33.444711973,25/7/2017,6765
24.3,25.481607658,34,34.368933194,25/7/2017,6766
25.5,23.798380810,35.4,33.104713582,25/7/2017,6767
23.8,24.646287051,35.1,34.290285965,25/7/2017,6768
23.3,23.401221000,33.5,34.271808534,25/7/2017,6769
24.8,23.916548185,34.4,34.018861703,25/7/2017,6770
23.7,24.711147849,33.3,33.820486323,25/7/2017,6771
25,25.024009552,34.5,34.351576475,25/7/2017,6772
25.3,24.994144752,34.4,34.012035812,25/7/2017,6773
24.4,24.565618756,34.1,33.428552147,25/7/2017,6774
23.7,24.024108266,33.5,33.313676578,25/7/2017,6775
23.6,23.433960767,33.2,32.942515299,25/7/2017,6776
25.3,24.434834661,34.9,33.451546727,25/7/2017,6777
23.6,24.945776372,33.7,34.226680220,25/7/2017,6778
23.7,23.859313903,33.9,33.520361079,25/7/2017,6779
25.2,24.556205633,34.2,34.305982227,25/7/2017,6780
25.2,24.993116973,35.7,33.600500269,25/7/2017,6781
24.8,25.010963321,35.3,34.938258172,25/7/2017,6782
25.1,24.228128115,34.8,34.256022996,25/7/2017,6783
25.1,24.435082732,35.1,33.776303638,25/7/2017,6784
21.8,24.617573793,29.8,34.175623447,25/7/2017,6785
22.9,24.059539314,31.8,32.010751187,26/7/2017,6786
24.3,23.445443692,31.1,31.897441950,26/7/2017,6787
24.7,24.433826207,32.6,31.074045705,26/7/2017,6788
23.8,24.709697845,31.2,32.265915560,26/7/2017,6789
24.9,24.001538002,33,31.132783768,26/7/2017,6790
25.2,24.967128154,32,32.888254698,26/7/2017,6791
24.5,24.472475700,32.9,31.266319259,26/7/2017,6792
25.6,23.653619606,33.7,31.974179300,26/7/2017,6793
24.3,24.883532563,30.6,32.995119434,26/7/2017,6794
24,24.630648495,32.1,31.350179549,26/7/2017,6795
22.6,23.901522437,31.9,31.690747596,26/7/2017,6796
24.5,24.001611598,32.9,33.050596316,26/7/2017,6797
24.8,24.479662563,32.4,32.531371057,26/7/2017,6798
24.6,24.030544270,32.3,31.578427347,26/7/2017,6799
23.7,24.103919320,31,31.654122977,26/7/2017,6800
23.1,23.304978814,31.4,30.634822952,26/7/2017,6801
24.8,23.910058073,32.4,31.786143000,26/7/2017,6802
24.3,24.384953994,31.8,31.914768837,26/7/2017,6803
24,24.365821796,31.9,31.772638542,26/7/2017,6804
24.7,24.712092619,31.8,32.462521973,26/7/2017,6805
25.1,24.437449010,33.2,31.380921462,26/7/2017,6806
25.5,24.795621553,33,32.629679709,26/7/2017,6807
25.5,24.714038236,33,32.138868419,26/7/2017,6808
24.8,24.687628706,33.6,32.118444041,26/7/2017,6809
22.1,24.280983781,25.7,32.788970730,26/7/2017,6810
23.7,24.107293364,28.4,28.227745293,27/7/2017,6811
25.1,23.961079059,28.1,28.765187795,27/7/2017,6812
25.6,24.970057123,29.2,28.311234958,27/7/2017,6813
24.1,25.311703030,27.7,29.134496345,27/7/2017,6814
25.8,24.080176658,29,27.903987583,27/7/2017,6815
26.2,25.538237574,29.6,29.202682865,27/7/2017,6816
25.2,25.212337158,29.6,29.059355875,27/7/2017,6817
25,24.088030325,29.8,28.933470075,27/7/2017,6818
22.5,24.164254931,28.7,29.389326374,27/7/2017,6819
24.4,22.977892398,28.8,29.581678342,27/7/2017,6820
23.4,24.076831597,27.9,28.647493158,27/7/2017,6821
25.4,24.486350790,28.7,29.364191638,27/7/2017,6822
25.4,25.040471567,29.4,28.661091030,27/7/2017,6823
25.6,24.394035122,29.4,28.813948908,27/7/2017,6824
